# spanwise profile label=P4 x=41 z=0.563657 t=33.2 n=97
# y(m) U_x U_y U_z alpha valid
 0  0.0927933678  0.000474206085  0.0174687915  0.999998 1
 0.00520833349  0.0927933678  0.000474206085  0.0174687915  0.999998 1
 0.010416667  0.0935403109  0.000960123085  0.0173503365  0.999999 1
 0.015625  0.0935116485  0.00113877165  0.0165663157  1 1
 0.020833334  0.0927907154  0.00156571891  0.0153490668  1 1
 0.026041666  0.0911485553  0.00216407585  0.0140736494  1 1
 0.03125  0.0892678872  0.00318888854  0.0129092028  1 1
 0.0364583321  0.0892678872  0.00318888854  0.0129092028  1 1
 0.0416666679  0.0874728635  0.00448751962  0.0118369786  1 1
 0.046875  0.0859427452  0.00593672693  0.0109045282  1 1
 0.0520833321  0.0845932886  0.00742232567  0.0101504503  1 1
 0.0572916679  0.0834036544  0.00892690476  0.00958934985  1 1
 0.0625  0.082390286  0.010426864  0.00922523532  1 1
 0.0677083358  0.082390286  0.010426864  0.00922523532  1 1
 0.0729166642  0.0815656856  0.0118867811  0.00905747525  1 1
 0.078125  0.0809189379  0.0132720526  0.00908280537  1 1
 0.0833333358  0.0804342553  0.0145553751  0.00929116458  1 1
 0.0885416642  0.0800890997  0.0157221127  0.00967090297  1 1
 0.09375  0.0798723921  0.0167593472  0.0102047296  1 1
 0.0989583358  0.0798723921  0.0167593472  0.0102047296  1 1
 0.104166664  0.0797720775  0.0176562425  0.0108735505  1 1
 0.109375  0.0797809586  0.0184038579  0.0116596641  1 1
 0.114583336  0.079882808  0.0189968683  0.0125471707  1 1
 0.119791664  0.0800583735  0.0194257982  0.013520034  1 1
 0.125  0.0802900419  0.0196872298  0.0145581169  1 1
 0.130208328  0.0802900419  0.0196872298  0.0145581169  1 1
 0.135416672  0.0805719569  0.0197861213  0.015635334  1 1
 0.140625  0.0808924809  0.0197245311  0.0167315062  1 1
 0.145833328  0.081238322  0.0194958206  0.0178270172  1 1
 0.151041672  0.0815867111  0.0190959442  0.0188999735  1 1
 0.15625  0.0815867111  0.0190959442  0.0188999735  1 1
 0.161458328  0.0819069073  0.0185432304  0.0199387874  1 1
 0.166666672  0.0821804181  0.0178535338  0.0209260043  1 1
 0.171875  0.0823920295  0.0170396212  0.0218309537  1 1
 0.177083328  0.0825207978  0.0161120985  0.0226212796  1 1
 0.182291672  0.0825434104  0.0151118459  0.0232926942  1 1
 0.1875  0.0825434104  0.0151118459  0.0232926942  1 1
 0.192708328  0.0824738815  0.0140731409  0.0238345936  1 1
 0.197916672  0.0823276117  0.0130339405  0.0242594555  1 1
 0.203125  0.0821111128  0.0120119993  0.0245662574  1 1
 0.208333328  0.0818222687  0.0110327685  0.0247827061  1 1
 0.213541672  0.0814733431  0.0101108421  0.0249046441  1 1
 0.21875  0.0814733431  0.0101108421  0.0249046441  1 1
 0.223958328  0.0810794607  0.00926278718  0.0249540061  1 1
 0.229166672  0.0806521475  0.00848504994  0.0249295421  1 1
 0.234375  0.0802008435  0.00777529925  0.0248605702  1 1
 0.239583328  0.0797280669  0.00712287333  0.0247442704  1 1
 0.244791672  0.0792332292  0.00651715463  0.0246138945  1 1
 0.25  0.0792332292  0.00651715463  0.0246138945  1 1
 0.255208343  0.0786929131  0.00594506087  0.0244498309  1 1
 0.260416657  0.0780849159  0.00539259845  0.0242855195  1 1
 0.265625  0.0773723051  0.00485068886  0.0240894109  1 1
 0.270833343  0.0765346512  0.00432557473  0.0238623787  1 1
 0.276041657  0.0755235255  0.00384626281  0.023555113  1 1
 0.28125  0.0755235255  0.00384626281  0.023555113  1 1
 0.286458343  0.0742850453  0.00350262853  0.0231770892  1 1
 0.291666657  0.0727116093  0.00343995471  0.0227735993  1 1
 0.296875  0.0707652867  0.00376051082  0.0225370377  1 1
 0.302083343  0.0685003996  0.00445494754  0.0228545349  1 1
 0.307291657  0.0659323707  0.00572338188  0.0240397546  1 1
 0.3125  0.0659323707  0.00572338188  0.0240397546  1 1
 0.317708343  0.0630400926  0.00858321041  0.0257800557  0.999997 1
 0.322916657  0.0608557574  0.0133280559  0.0285377614  0.99996 1
 0.328125  0.0605207942  0.0174975637  0.033250533  0.999791 1
 0.333333343  0.0626404434  0.0204308704  0.0364801101  0.999394 1
 0.338541657  0.0671126172  0.0194394067  0.0398481674  0.99893 1
 0.34375  0.0671126172  0.0194394067  0.0398481674  0.99893 1
 0.348958343  0.0727259964  0.0150922276  0.0441478379  0.997626 1
 0.354166657  0.073637791  0.00605686009  0.0430126712  0.997295 1
 0.359375  0.0628596246 -0.000748289342  0.0404411852  0.997663 1
 0.364583343  0.0579884984  0.00106323534  0.0360352956  0.998964 1
 0.369791657  0.062243253  0.00132701674  0.0305621047  0.999755 1
 0.375  0.062243253  0.00132701674  0.0305621047  0.999755 1
 0.380208343  0.0654982552  0.000254513434  0.0288100559  0.999993 1
 0.385416657  0.0659909844 -0.00195999071  0.0269443374  1 1
 0.390625  0.0655739829 -0.00263935397  0.0258751418  1 1
 0.395833343  0.0652894378 -0.00308229611  0.0249259695  1 1
 0.401041657  0.0649820939 -0.00332505791  0.0240160171  1 1
 0.40625  0.0649820939 -0.00332505791  0.0240160171  1 1
 0.411458343  0.0647727549 -0.00346868392  0.0231918599  1 1
 0.416666657  0.0646207109 -0.00357966102  0.0224368107  1 1
 0.421875  0.0645426065 -0.00369670498  0.0217148606  1 1
 0.427083343  0.0645302832 -0.00382517534  0.0210117064  1 1
 0.432291657  0.0645757094 -0.00397006795  0.0202944707  1 1
 0.4375  0.0645757094 -0.00397006795  0.0202944707  1 1
 0.442708343  0.0646824017 -0.00411912194  0.0195529405  1 1
 0.447916657  0.0648376271 -0.00424510147  0.0187670533  1 1
 0.453125  0.0650509745 -0.00432544155  0.0179370679  1 1
 0.458333343  0.0652978495 -0.00430908473  0.0170556065  1 1
 0.463541657  0.0655939728 -0.00416926481  0.016154347  1 1
 0.46875  0.0655939728 -0.00416926481  0.016154347  1 1
 0.473958343  0.0658881292 -0.0038487697  0.0152450176  1 1
 0.479166657  0.066198349 -0.00332637923  0.0144009627  1 1
 0.484375  0.0664404333 -0.00259010261  0.0136585683  1 1
 0.489583343  0.06664747 -0.00164295989  0.0131198959  1 1
 0.494791657  0.0667534769 -0.000583268586  0.0128088631  1 1
 0.5  0.0667534769 -0.000583268586  0.0128088631  1 1
