# spanwise profile label=P4 x=41 z=0.578511 t=31.6 n=97
# y(m) U_x U_y U_z alpha valid
 0  0.122789659  3.03379511e-05  0.0618781038  1 1
 0.00520833349  0.122789659  3.03379511e-05  0.0618781038  1 1
 0.010416667  0.122821011  9.18635342e-05  0.0618846677  1 1
 0.015625  0.122883715  0.000142184159  0.0618982688  1 1
 0.020833334  0.12297032  0.000185475685  0.0619157925  1 1
 0.026041666  0.123082049  0.000209850856  0.0619418733  1 1
 0.03125  0.123208657  0.000223014256  0.0619683564  1 1
 0.0364583321  0.123208657  0.000223014256  0.0619683564  1 1
 0.0416666679  0.123350695  0.000214000785  0.0620066933  1 1
 0.046875  0.123501278  0.000190088496  0.0620407537  1 1
 0.0520833321  0.123658471  0.000144629972  0.0620891489  1 1
 0.0572916679  0.12381915  7.72779531e-05  0.0621285401  1 1
 0.0625  0.123981714 -8.71329667e-06  0.0621769764  1 1
 0.0677083358  0.123981714 -8.71329667e-06  0.0621769764  1 1
 0.0729166642  0.124143146 -0.000117924137  0.0622126274  1 1
 0.078125  0.124302633 -0.000243219634  0.0622429214  1 1
 0.0833333358  0.124456234 -0.000389028486  0.062255919  1 1
 0.0885416642  0.124602191 -0.000548835902  0.062257085  1 1
 0.09375  0.124737717 -0.000723616569  0.0622429885  1 1
 0.0989583358  0.124737717 -0.000723616569  0.0622429885  1 1
 0.104166664  0.124860011 -0.000908461167  0.0622122213  1 1
 0.109375  0.124966905 -0.0011033247  0.0621630177  1 1
 0.114583336  0.125056028 -0.00130425126  0.0620950609  1 1
 0.119791664  0.125126138 -0.00150972395  0.06200682  1 1
 0.125  0.125175029 -0.00171676371  0.0618932992  1 1
 0.130208328  0.125175029 -0.00171676371  0.0618932992  1 1
 0.135416672  0.125202835 -0.001924037  0.0617560335  1 1
 0.140625  0.125207603 -0.00212881295  0.0615938567  1 1
 0.145833328  0.125191882 -0.00232796161  0.0614109933  1 1
 0.151041672  0.125154704 -0.0025184541  0.0612030216  1 1
 0.15625  0.125100195 -0.00269659166  0.0609725267  1 1
 0.161458328  0.125100195 -0.00269659166  0.0609725267  1 1
 0.166666672  0.125030726 -0.00285994238  0.0607195869  1 1
 0.171875  0.12495245 -0.00300412648  0.0604451559  1 1
 0.177083328  0.124869473 -0.00312844943  0.0601470433  1 1
 0.182291672  0.12478821 -0.00323107326  0.059828002  1 1
 0.1875  0.12478821 -0.00323107326  0.059828002  1 1
 0.192708328  0.124714218 -0.00331424433  0.0594921373  1 1
 0.197916672  0.124654233 -0.00337672955  0.0591423847  1 1
 0.203125  0.124611937 -0.00342213502  0.0587798245  1 1
 0.208333328  0.124590948 -0.00345007633  0.0584029257  1 1
 0.213541672  0.12459366 -0.00346400752  0.0580171943  1 1
 0.21875  0.12459366 -0.00346400752  0.0580171943  1 1
 0.223958328  0.124620803 -0.00346231554  0.057617452  1 1
 0.229166672  0.124671921 -0.00344681437  0.057207942  1 1
 0.234375  0.124745183 -0.00341701461  0.0567861535  1 1
 0.239583328  0.124837637 -0.00337372883  0.056362357  1 1
 0.244791672  0.124945439 -0.00331643783  0.0559383146  1 1
 0.25  0.124945439 -0.00331643783  0.0559383146  1 1
 0.255208343  0.125063837 -0.00324545125  0.055522088  1 1
 0.260416657  0.125186533 -0.00316187623  0.0551153012  1 1
 0.265625  0.125308573 -0.00306790578  0.0547289699  1 1
 0.270833343  0.125421375 -0.00296519068  0.0543647222  1 1
 0.276041657  0.125519767 -0.00285771629  0.054028511  1 1
 0.28125  0.125519767 -0.00285771629  0.054028511  1 1
 0.286458343  0.12559624 -0.00274924841  0.0537229553  1 1
 0.291666657  0.125647262 -0.00264514913  0.0534539707  1 1
 0.296875  0.125668421 -0.00254846411  0.053223677  1 1
 0.302083343  0.125657737 -0.0024644048  0.0530306026  1 1
 0.307291657  0.125613302 -0.00239504455  0.0528714843  1 1
 0.3125  0.125613302 -0.00239504455  0.0528714843  1 1
 0.317708343  0.125535548 -0.00234493404  0.0527439304  1 1
 0.322916657  0.125425681 -0.00231194333  0.0526401177  1 1
 0.328125  0.125283763 -0.00229875371  0.0525543652  1 1
 0.333333343  0.125114366 -0.00230120937  0.0524785407  1 1
 0.338541657  0.124917522 -0.00231953431  0.0524123907  1 1
 0.34375  0.124917522 -0.00231953431  0.0524123907  1 1
 0.348958343  0.124702081 -0.00234766304  0.0523493886  1 1
 0.354166657  0.124466419 -0.00238385308  0.0522890761  1 1
 0.359375  0.124220416 -0.00242380658  0.0522234924  1 1
 0.364583343  0.12396384 -0.00246542739  0.0521560758  1 1
 0.369791657  0.123705499 -0.00250546006  0.05207875  1 1
 0.375  0.123705499 -0.00250546006  0.05207875  1 1
 0.380208343  0.123445444 -0.00254189037  0.0519920327  1 1
 0.385416657  0.123191066 -0.00257428363  0.0518911779  1 1
 0.390625  0.122943677 -0.00260114274  0.051778961  1 1
 0.395833343  0.122709006 -0.00262185349  0.0516540669  1 1
 0.401041657  0.122488104 -0.00263439468  0.0515149049  1 1
 0.40625  0.122488104 -0.00263439468  0.0515149049  1 1
 0.411458343  0.122284584 -0.00263795885  0.0513597615  1 1
 0.416666657  0.122100897 -0.00263007684  0.0511886105  1 1
 0.421875  0.121938638 -0.00260733231  0.0510001816  1 1
 0.427083343  0.121799432 -0.00256596506  0.0507926308  1 1
 0.432291657  0.121683694 -0.00250222394  0.0505689792  1 1
 0.4375  0.121683694 -0.00250222394  0.0505689792  1 1
 0.442708343  0.121592268 -0.00241169822  0.0503330193  1 1
 0.447916657  0.121524081 -0.00228959625  0.0500933938  1 1
 0.453125  0.121477328 -0.00213233358  0.0498542488  1 1
 0.458333343  0.121448025 -0.00193817413  0.0496259183  1 1
 0.463541657  0.12143454 -0.00170815981  0.0494155549  1 1
 0.46875  0.12143454 -0.00170815981  0.0494155549  1 1
 0.473958343  0.12142957 -0.00144417502  0.0492325835  1 1
 0.479166657  0.121432602 -0.00115268456  0.0490776561  1 1
 0.484375  0.121435709 -0.000837683328  0.0489591546  1 1
 0.489583343  0.121440724 -0.000510086305  0.0488766804  1 1
 0.494791657  0.12144319 -0.000170026993  0.0488362797  1 1
 0.5  0.12144319 -0.000170026993  0.0488362797  1 1
