# spanwise profile label=P4 x=41 z=0.558706 t=30 n=97
# y(m) U_x U_y U_z alpha valid
 0.296875  0.0370178334  6.74466428e-05  0.075780645  1 1
 0.302083343  0.0370175876  7.43916244e-05  0.0757827461  1 1
 0.307291657  0.0370165557  8.14830637e-05  0.0757885277  1 1
 0.3125  0.0370165557  8.14830637e-05  0.0757885277  1 1
 0.317708343  0.0370135084  8.76940685e-05  0.0757923126  1 1
 0.322916657  0.0370100327  9.35774297e-05  0.0757987797  1 1
 0.328125  0.0370088406  9.84639846e-05  0.0758046433  1 1
 0.333333343  0.0370090939  0.000103044636  0.0758121088  1 1
 0.338541657  0.0370090343  0.000107145337  0.0758188441  1 1
 0.34375  0.0370090343  0.000107145337  0.0758188441  1 1
 0.348958343  0.0370073356  0.000110574802  0.075826861  1 1
 0.354166657  0.0370046124  0.00011342451  0.0758345649  1 1
 0.359375  0.0370012447  0.000115272225  0.075842768  1 1
 0.364583343  0.0369961448  0.00011675572  0.0758507922  1 1
 0.369791657  0.0369910114  0.000116840456  0.075859338  1 1
 0.375  0.0369910114  0.000116840456  0.075859338  1 1
 0.380208343  0.0369876549  0.000116550567  0.075867705  1 1
 0.385416657  0.0369864069  0.000115157571  0.0758764371  1 1
 0.390625  0.0369848981  0.000113880713  0.0758845136  1 1
 0.395833343  0.0369818658  0.000111263267  0.0758932158  1 1
 0.401041657  0.0369779728  0.000108601023  0.0759008378  1 1
 0.40625  0.0369779728  0.000108601023  0.0759008378  1 1
 0.411458343  0.0369735658  0.000104492115  0.075909026  1 1
 0.416666657  0.0369675942  0.000100591875  0.0759157911  1 1
 0.421875  0.0369617678  9.48494708e-05  0.0759235024  1 1
 0.427083343  0.0369579792  8.94628756e-05  0.0759293884  1 1
 0.432291657  0.0369564258  8.258866e-05  0.0759368092  1 1
 0.4375  0.0369564258  8.258866e-05  0.0759368092  1 1
 0.442708343  0.0369550101  7.65978039e-05  0.0759412795  1 1
 0.447916657  0.0369522125  6.91597379e-05  0.0759478733  1 1
 0.453125  0.0369491652  6.21853324e-05  0.0759509951  1 1
 0.458333343  0.0369456336  5.42978814e-05  0.0759563893  1 1
 0.463541657  0.0369411707  4.65099693e-05  0.0759581476  1 1
 0.46875  0.0369411707  4.65099693e-05  0.0759581476  1 1
 0.473958343  0.0369368233  3.82811631e-05  0.0759621114  1 1
 0.479166657  0.0369352996  2.93389385e-05  0.0759629533  1 1
 0.484375  0.0369361266  2.12533469e-05  0.0759654939  1 1
 0.489583343  0.0369377397  1.21352095e-05  0.0759651288  1 1
 0.494791657  0.0369379036  4.57405486e-06  0.0759654045  1 1
 0.5  0.0369379036  4.57405486e-06  0.0759654045  1 1
