# spanwise profile label=P2 x=35 z=0.428344 t=34.8 n=97
# y(m) U_x U_y U_z alpha valid
 0  0.123803519 -8.91150705e-07 -0.116627358  1 1
 0.00520833349  0.123803519 -8.91150705e-07 -0.116627358  1 1
 0.010416667  0.123803832 -2.65061976e-06 -0.116627716  1 1
 0.015625  0.123804383 -4.34745562e-06 -0.11662849  1 1
 0.020833334  0.123805128 -5.91477647e-06 -0.116629623  1 1
 0.026041666  0.123806112 -7.31961381e-06 -0.116631165  1 1
 0.03125  0.123806112 -7.31961381e-06 -0.116631165  1 1
 0.0364583321  0.123807386 -8.5016145e-06 -0.116632842  1 1
 0.0416666679  0.123808816 -9.45278225e-06 -0.116634719  1 1
 0.046875  0.123810433 -1.01068454e-05 -0.11663688  1 1
 0.0520833321  0.123812407 -1.04724595e-05 -0.116639338  1 1
 0.0572916679  0.123814411 -1.04586361e-05 -0.116642021  1 1
 0.0625  0.123814411 -1.04586361e-05 -0.116642021  1 1
 0.0677083358  0.123816535 -1.00910102e-05 -0.116644792  1 1
 0.0729166642  0.123818778 -9.35592379e-06 -0.116647579  1 1
 0.078125  0.123821191 -8.26020732e-06 -0.116650507  1 1
 0.0833333358  0.123823732 -6.80999301e-06 -0.116653271  1 1
 0.0885416642  0.123826288 -4.99819043e-06 -0.116655894  1 1
 0.09375  0.123826288 -4.99819043e-06 -0.116655894  1 1
 0.0989583358  0.123828925 -2.81528992e-06 -0.116658449  1 1
 0.104166664  0.123831488 -2.80214209e-07 -0.116661049  1 1
 0.109375  0.123834185  2.6504465e-06 -0.116663449  1 1
 0.114583336  0.123836778  5.88690909e-06 -0.116665699  1 1
 0.119791664  0.123839192  9.50832236e-06 -0.116667792  1 1
 0.125  0.123839192  9.50832236e-06 -0.116667792  1 1
 0.130208328  0.123841666  1.33164458e-05 -0.116669565  1 1
 0.135416672  0.123844303  1.75457808e-05 -0.116670907  1 1
 0.140625  0.123846531  2.20700913e-05 -0.116672024  1 1
 0.145833328  0.123848677  2.67671985e-05 -0.116672963  1 1
 0.151041672  0.123850793  3.1673495e-05 -0.116673723  1 1
 0.15625  0.123850793  3.1673495e-05 -0.116673723  1 1
 0.161458328  0.123852812  3.67625507e-05 -0.116674013  1 1
 0.166666672  0.123854734  4.19349453e-05 -0.116674013  1 1
 0.171875  0.123856805  4.72540523e-05 -0.116673842  1 1
 0.177083328  0.123859018  5.24844436e-05 -0.116673395  1 1
 0.182291672  0.123860963  5.80310916e-05 -0.116672352  1 1
 0.1875  0.123860963  5.80310916e-05 -0.116672352  1 1
 0.192708328  0.123861246  6.33965974e-05 -0.116670147  1 1
 0.197916672  0.123861343  6.85428822e-05 -0.116667464  1 1
 0.203125  0.123861864  7.38412782e-05 -0.11666479  1 1
 0.208333328  0.123862319  7.90352497e-05 -0.116661847  1 1
 0.213541672  0.123862743  8.42085865e-05 -0.116658539  1 1
 0.21875  0.123862743  8.42085865e-05 -0.116658539  1 1
 0.223958328  0.123863056  8.92442986e-05 -0.11665491  1 1
 0.229166672  0.123863392  9.4158655e-05 -0.116651021  1 1
 0.234375  0.123863682  9.88934844e-05 -0.116646692  1 1
 0.239583328  0.123863682  0.000103463266 -0.116641954  1 1
 0.244791672  0.12386369  0.000107907326 -0.116637044  1 1
 0.25  0.12386369  0.000107907326 -0.116637044  1 1
 0.255208343  0.123863839  0.000112237743 -0.116631947  1 1
 0.260416657  0.123864032  0.000116342773 -0.116626725  1 1
 0.265625  0.123864166  0.000120256751 -0.116621196  1 1
 0.270833343  0.123864256  0.000123933773 -0.116615549  1 1
 0.276041657  0.123864383  0.00012736491 -0.116609581  1 1
 0.28125  0.123864383  0.00012736491 -0.116609581  1 1
 0.286458343  0.123864673  0.00013053506 -0.116603449  1 1
 0.291666657  0.123864837  0.000133439578 -0.116596915  1 1
 0.296875  0.123864979  0.000136109753 -0.116590343  1 1
 0.302083343  0.123865359  0.000138471893 -0.116583757  1 1
 0.307291657  0.123865806  0.000140556105 -0.116577022  1 1
 0.3125  0.123865806  0.000140556105 -0.116577022  1 1
 0.317708343  0.123866253  0.000142347111 -0.116570145  1 1
 0.322916657  0.12386667  0.000143801837 -0.116563141  1 1
 0.328125  0.123867109  0.000144962105 -0.116556041  1 1
 0.333333343  0.123867549  0.000145804777 -0.11654871  1 1
 0.338541657  0.123868018  0.000146298611 -0.116541021  1 1
 0.34375  0.123868018  0.000146298611 -0.116541021  1 1
 0.348958343  0.123868555  0.000146399805 -0.116533346  1 1
 0.354166657  0.123869151  0.000146130187 -0.116525598  1 1
 0.359375  0.123869814  0.000145414189 -0.11651779  1 1
 0.364583343  0.123870485  0.000144245845 -0.116509937  1 1
 0.369791657  0.123871252  0.000142635283 -0.116502143  1 1
 0.375  0.123871252  0.000142635283 -0.116502143  1 1
 0.380208343  0.123871982  0.000140586257 -0.116494253  1 1
 0.385416657  0.123872831  0.000137960684 -0.116486371  1 1
 0.390625  0.123873807  0.000134914531 -0.116478674  1 1
 0.395833343  0.123874672  0.000131286695 -0.116471112  1 1
 0.401041657  0.123875558  0.000126978572 -0.116463654  1 1
 0.40625  0.123875558  0.000126978572 -0.116463654  1 1
 0.411458343  0.1238764  0.000122032819 -0.116456307  1 1
 0.416666657  0.123876482  0.000116749536 -0.116448626  1 1
 0.421875  0.12387646  0.000110960747 -0.116441146  1 1
 0.427083343  0.123876624  0.000104616636 -0.116434127  1 1
 0.432291657  0.123876937  9.77062737e-05 -0.116427369  1 1
 0.4375  0.123876937  9.77062737e-05 -0.116427369  1 1
 0.442708343  0.123877175  9.02258325e-05 -0.116420954  1 1
 0.447916657  0.123877384  8.22877628e-05 -0.116415091  1 1
 0.453125  0.123877697  7.38264207e-05 -0.116409838  1 1
 0.458333343  0.123878017  6.4953696e-05 -0.116405144  1 1
 0.463541657  0.12387827  5.56460036e-05 -0.116401061  1 1
 0.46875  0.12387827  5.56460036e-05 -0.116401061  1 1
 0.473958343  0.123878434  4.60272822e-05 -0.116397582  1 1
 0.479166657  0.123878606  3.61305356e-05 -0.116394818  1 1
 0.484375  0.123878777  2.59775588e-05 -0.116392598  1 1
 0.489583343  0.123878814  1.5663134e-05 -0.116390981  1 1
 0.494791657  0.123878732  5.24760162e-06 -0.116390236  1 1
 0.5  0.123878732  5.24760162e-06 -0.116390236  1 1
