# spanwise profile label=P2 x=35 z=0.440747 t=30 n=97
# y(m) U_x U_y U_z alpha valid
 0  0.146179989  6.07969696e-07 -0.1370354  1 1
 0.00520833349  0.146179989  6.07969696e-07 -0.1370354  1 1
 0.010416667  0.146180004  1.84806697e-06 -0.137035236  1 1
 0.015625  0.146179959  3.01753516e-06 -0.137035117  1 1
 0.020833334  0.146179736  4.28174144e-06 -0.137034968  1 1
 0.026041666  0.146179512  5.45968032e-06 -0.137034759  1 1
 0.03125  0.146179512  5.45968032e-06 -0.137034759  1 1
 0.0364583321  0.146179408  6.79774712e-06 -0.137034267  1 1
 0.0416666679  0.14617905  7.98884867e-06 -0.137033552  1 1
 0.046875  0.146178737  9.28652662e-06 -0.137032986  1 1
 0.0520833321  0.146178424  1.05214403e-05 -0.137032315  1 1
 0.0572916679  0.146178454  1.17765621e-05 -0.137031794  1 1
 0.0625  0.146178454  1.17765621e-05 -0.137031794  1 1
 0.0677083358  0.146178231  1.29509508e-05 -0.137031093  1 1
 0.0729166642  0.146177709  1.41768714e-05 -0.137030333  1 1
 0.078125  0.146177202  1.53598194e-05 -0.137029454  1 1
 0.0833333358  0.146176919  1.64162411e-05 -0.137028426  1 1
 0.0885416642  0.146176264  1.74804791e-05 -0.13702713  1 1
 0.09375  0.146176264  1.74804791e-05 -0.13702713  1 1
 0.0989583358  0.146175787  1.84164019e-05 -0.137025937  1 1
 0.104166664  0.146175429  1.95056182e-05 -0.137024775  1 1
 0.109375  0.146175146  2.02964911e-05 -0.137023553  1 1
 0.114583336  0.146174863  2.12012619e-05 -0.137022227  1 1
 0.119791664  0.146174192  2.19232079e-05 -0.137020841  1 1
 0.125  0.146174192  2.19232079e-05 -0.137020841  1 1
 0.130208328  0.146173894  2.25854619e-05 -0.137019396  1 1
 0.135416672  0.146173581  2.31578288e-05 -0.137017727  1 1
 0.140625  0.14617309  2.3489476e-05 -0.137015909  1 1
 0.145833328  0.146172464  2.3860408e-05 -0.137014106  1 1
 0.151041672  0.146171793  2.41422476e-05 -0.137012571  1 1
 0.15625  0.146171793  2.41422476e-05 -0.137012571  1 1
 0.161458328  0.146171272  2.425005e-05 -0.137010902  1 1
 0.166666672  0.146170482  2.43639042e-05 -0.137009159  1 1
 0.171875  0.146169633  2.43998893e-05 -0.137007609  1 1
 0.177083328  0.146168843  2.44181392e-05 -0.137005955  1 1
 0.182291672  0.146168038  2.42623519e-05 -0.137004197  1 1
 0.1875  0.146168038  2.42623519e-05 -0.137004197  1 1
 0.192708328  0.14616695  2.40719073e-05 -0.137002453  1 1
 0.197916672  0.146166116  2.41000525e-05 -0.137000814  1 1
 0.203125  0.146165371  2.39498095e-05 -0.13699919  1 1
 0.208333328  0.14616476  2.38199609e-05 -0.136997759  1 1
 0.213541672  0.14616403  2.35660409e-05 -0.136996329  1 1
 0.21875  0.14616403  2.35660409e-05 -0.136996329  1 1
 0.223958328  0.146163166  2.3316481e-05 -0.136994958  1 1
 0.229166672  0.146162421  2.30544847e-05 -0.136993632  1 1
 0.234375  0.146161765  2.26674547e-05 -0.136992231  1 1
 0.239583328  0.146161065  2.23752013e-05 -0.136990696  1 1
 0.244791672  0.146160334  2.21863684e-05 -0.136989191  1 1
 0.25  0.146160334  2.21863684e-05 -0.136989191  1 1
 0.255208343  0.146159381  2.19881458e-05 -0.136987835  1 1
 0.260416657  0.146158338  2.18624446e-05 -0.136986658  1 1
 0.265625  0.146157295  2.18126752e-05 -0.136985421  1 1
 0.270833343  0.146155939  2.17027318e-05 -0.13698408  1 1
 0.276041657  0.146154836  2.1685868e-05 -0.136982664  1 1
 0.28125  0.146154836  2.1685868e-05 -0.136982664  1 1
 0.286458343  0.146153823  2.17404267e-05 -0.136981189  1 1
 0.291666657  0.146152824  2.15551645e-05 -0.136979684  1 1
 0.296875  0.146151811  2.17519882e-05 -0.136978239  1 1
 0.302083343  0.146150738  2.18246696e-05 -0.136976734  1 1
 0.307291657  0.146150082  2.17873039e-05 -0.136975423  1 1
 0.3125  0.146150082  2.17873039e-05 -0.136975423  1 1
 0.317708343  0.14614892  2.18091081e-05 -0.136973992  1 1
 0.322916657  0.146147802  2.16910648e-05 -0.136972666  1 1
 0.328125  0.146147072  2.15880536e-05 -0.136971414  1 1
 0.333333343  0.146146134  2.11480274e-05 -0.136969954  1 1
 0.338541657  0.146144927  2.05753186e-05 -0.136968255  1 1
 0.34375  0.146144927  2.05753186e-05 -0.136968255  1 1
 0.348958343  0.146143675  2.00716604e-05 -0.136966795  1 1
 0.354166657  0.146142662  1.95163429e-05 -0.136965439  1 1
 0.359375  0.146141768  1.90314058e-05 -0.136964157  1 1
 0.364583343  0.146140948  1.85338031e-05 -0.136962995  1 1
 0.369791657  0.146140113  1.79736799e-05 -0.136961862  1 1
 0.375  0.146140113  1.79736799e-05 -0.136961862  1 1
 0.380208343  0.146139264  1.73424505e-05 -0.13696079  1 1
 0.385416657  0.146138549  1.67660382e-05 -0.136959553  1 1
 0.390625  0.146137729  1.61117241e-05 -0.136958212  1 1
 0.395833343  0.146136671  1.5404079e-05 -0.13695699  1 1
 0.401041657  0.146135837  1.47690289e-05 -0.136955872  1 1
 0.40625  0.146135837  1.47690289e-05 -0.136955872  1 1
 0.411458343  0.146135464  1.40177444e-05 -0.136954933  1 1
 0.416666657  0.146134838  1.31148227e-05 -0.13695401  1 1
 0.421875  0.146134257  1.23091268e-05 -0.136953175  1 1
 0.427083343  0.146133766  1.13874794e-05 -0.136952445  1 1
 0.432291657  0.146133259  1.0500059e-05 -0.136951521  1 1
 0.4375  0.146133259  1.0500059e-05 -0.136951521  1 1
 0.442708343  0.146132603  9.4855086e-06 -0.136950567  1 1
 0.447916657  0.146132126  8.53227084e-06 -0.136949912  1 1
 0.453125  0.146131635  7.60051262e-06 -0.136949286  1 1
 0.458333343  0.146131262  6.5869317e-06 -0.136948779  1 1
 0.463541657  0.146130949  5.66608742e-06 -0.136948392  1 1
 0.46875  0.146130949  5.66608742e-06 -0.136948392  1 1
 0.473958343  0.146130711  4.63868446e-06 -0.136948138  1 1
 0.479166657  0.146130472  3.6196825e-06 -0.136947945  1 1
 0.484375  0.146130219  2.61075274e-06 -0.136947602  1 1
 0.489583343  0.146130025  1.56945032e-06 -0.136947244  1 1
 0.494791657  0.146129832  5.06670915e-07 -0.13694723  1 1
 0.5  0.146129832  5.06670915e-07 -0.13694723  1 1
