# spanwise profile label=P2 x=35 z=0.431445 t=31.6 n=97
# y(m) U_x U_y U_z alpha valid
 0.270833343  0.131259054  5.41411937e-05 -0.10598506  1 1
 0.276041657  0.131260261  5.53967657e-05 -0.105982222  1 1
 0.28125  0.131260261  5.53967657e-05 -0.105982222  1 1
 0.286458343  0.131261691  5.66717463e-05 -0.10597948  1 1
 0.291666657  0.131262928  5.7838417e-05 -0.105976343  1 1
 0.296875  0.131264046  5.91599201e-05 -0.105973139  1 1
 0.302083343  0.131265491  6.03616791e-05 -0.105970033  1 1
 0.307291657  0.131266966  6.15512181e-05 -0.105966724  1 1
 0.3125  0.131266966  6.15512181e-05 -0.105966724  1 1
 0.317708343  0.131268352  6.270413e-05 -0.105963312  1 1
 0.322916657  0.131269693  6.37269113e-05 -0.105959736  1 1
 0.328125  0.131271154  6.47347988e-05 -0.10595613  1 1
 0.333333343  0.131272674  6.56388293e-05 -0.105952241  1 1
 0.338541657  0.13127397  6.64308609e-05 -0.105947919  1 1
 0.34375  0.13127397  6.64308609e-05 -0.105947919  1 1
 0.348958343  0.131275341  6.70383306e-05 -0.105943531  1 1
 0.354166657  0.131276742  6.74898256e-05 -0.105939068  1 1
 0.359375  0.131278023  6.77287971e-05 -0.105934434  1 1
 0.364583343  0.131279275  6.77541029e-05 -0.10592977  1 1
 0.369791657  0.131280631  6.75891424e-05 -0.105925076  1 1
 0.375  0.131280631  6.75891424e-05 -0.105925076  1 1
 0.380208343  0.131281778  6.71625894e-05 -0.105920203  1 1
 0.385416657  0.131283015  6.64295148e-05 -0.105915204  1 1
 0.390625  0.131284401  6.54779578e-05 -0.105910234  1 1
 0.395833343  0.131285399  6.41386578e-05 -0.105905242  1 1
 0.401041657  0.131286383  6.23020969e-05 -0.105900288  1 1
 0.40625  0.131286383  6.23020969e-05 -0.105900288  1 1
 0.411458343  0.131287754  6.01090724e-05 -0.105895601  1 1
 0.416666657  0.13128829  5.77009887e-05 -0.105890647  1 1
 0.421875  0.131288499  5.50823024e-05 -0.105885737  1 1
 0.427083343  0.131288841  5.22164264e-05 -0.105881125  1 1
 0.432291657  0.131289348  4.90709754e-05 -0.10587658  1 1
 0.4375  0.131289348  4.90709754e-05 -0.10587658  1 1
 0.442708343  0.131289721  4.55380141e-05 -0.105872244  1 1
 0.447916657  0.131289944  4.17400006e-05 -0.105868317  1 1
 0.453125  0.131290257  3.7604259e-05 -0.105864741  1 1
 0.458333343  0.131290555  3.32040472e-05 -0.10586156  1 1
 0.463541657  0.131290793  2.8510749e-05 -0.105858788  1 1
 0.46875  0.131290793  2.8510749e-05 -0.105858788  1 1
 0.473958343  0.131291032  2.3642986e-05 -0.105856486  1 1
 0.479166657  0.131291166  1.86229991e-05 -0.105854623  1 1
 0.484375  0.13129133  1.34073598e-05 -0.105853073  1 1
 0.489583343  0.131291404  8.09834273e-06 -0.105851941  1 1
 0.494791657  0.13129124  2.71131103e-06 -0.105851494  1 1
 0.5  0.13129124  2.71131103e-06 -0.105851494  1 1
