# spanwise profile label=P2 x=35 z=0.431445 t=36.4 n=97
# y(m) U_x U_y U_z alpha valid
 0.265625  0.148908734  0.000116005715 -0.106529556  1 1
 0.270833343  0.148908213  0.000122789614 -0.106523953  1 1
 0.276041657  0.14890787  0.00012934921 -0.106517859  1 1
 0.28125  0.14890787  0.00012934921 -0.106517859  1 1
 0.286458343  0.148907766  0.000135715993 -0.106511325  1 1
 0.291666657  0.148907676  0.000141857672 -0.106504165  1 1
 0.296875  0.148907736  0.000147733546 -0.106496744  1 1
 0.302083343  0.148908094  0.000153327666 -0.106488951  1 1
 0.307291657  0.148908645  0.000158670009 -0.106480747  1 1
 0.3125  0.148908645  0.000158670009 -0.106480747  1 1
 0.317708343  0.148909301  0.00016371024 -0.106472045  1 1
 0.322916657  0.148910031  0.000168415383 -0.106462918  1 1
 0.328125  0.14891085  0.000172757253 -0.106453292  1 1
 0.333333343  0.148911729  0.000176704998 -0.106443129  1 1
 0.338541657  0.148912743  0.000180186515 -0.106432289  1 1
 0.34375  0.148912743  0.000180186515 -0.106432289  1 1
 0.348958343  0.14891389  0.000183161828 -0.106421113  1 1
 0.354166657  0.148915172  0.000185570709 -0.106409475  1 1
 0.359375  0.148916647  0.000187325611 -0.106397487  1 1
 0.364583343  0.148918197  0.000188364036 -0.106385075  1 1
 0.369791657  0.148919895  0.000188642036 -0.106372446  1 1
 0.375  0.148919895  0.000188642036 -0.106372446  1 1
 0.380208343  0.148921654  0.000188114587 -0.106359474  1 1
 0.385416657  0.148923516  0.000186644203 -0.106346346  1 1
 0.390625  0.148925453  0.0001843356 -0.106333219  1 1
 0.395833343  0.148927361  0.000181055919 -0.106320173  1 1
 0.401041657  0.148929238  0.000176743037 -0.106307112  1 1
 0.40625  0.148929238  0.000176743037 -0.106307112  1 1
 0.411458343  0.148930803  0.000171414547 -0.106293961  1 1
 0.416666657  0.148931697  0.000165267833 -0.106280513  1 1
 0.421875  0.148932666  0.00015808217 -0.106267549  1 1
 0.427083343  0.148933828  0.000149833388 -0.106255256  1 1
 0.432291657  0.148935035  0.000140567499 -0.106243499  1 1
 0.4375  0.148935035  0.000140567499 -0.106243499  1 1
 0.442708343  0.148936108  0.000130317872 -0.10623233  1 1
 0.447916657  0.148937106  0.000119200158 -0.106222056  1 1
 0.453125  0.148938149  0.000107227053 -0.106212765  1 1
 0.458333343  0.148939133  9.45319553e-05 -0.106204465  1 1
 0.463541657  0.148939967  8.11549617e-05 -0.106197231  1 1
 0.46875  0.148939967  8.11549617e-05 -0.106197231  1 1
 0.473958343  0.148940608  6.72175447e-05 -0.106191054  1 1
 0.479166657  0.148941189  5.2783791e-05 -0.106186122  1 1
 0.484375  0.148941651  3.79917219e-05 -0.1061823  1 1
 0.489583343  0.14894186  2.29169291e-05 -0.10617961  1 1
 0.494791657  0.148941919  7.67793972e-06 -0.106178313  1 1
 0.5  0.148941919  7.67793972e-06 -0.106178313  1 1
