# spanwise profile  label=P2  x=35  z=0.41  t=31.6  n=97
# y(m) U_x U_y U_z valid
 0  0.128045365  6.30444617e-07 -0.0976474881 1
 0.00520833349  0.128045425  1.17301738e-06 -0.097647436 1
 0.010416667  0.128045544  2.13320618e-06 -0.0976473615 1
 0.015625  0.128045693  3.19878268e-06 -0.0976472795 1
 0.020833334  0.128045857  4.26622364e-06 -0.0976471752 1
 0.026041666  0.128046066  5.33558523e-06 -0.0976470262 1
 0.03125  0.128046349  6.40537064e-06 -0.0976468325 1
 0.0364583321  0.128046751  7.4759796e-06 -0.097646758 1
 0.0416666679  0.128116935  8.46249259e-06 -0.0978776589 1
 0.046875  0.128245398  9.63391085e-06 -0.0983541682 1
 0.0520833321  0.12833862  1.06588595e-05 -0.0987495854 1
 0.0572916679  0.127936766  1.1949388e-05 -0.097192809 1
 0.0625  0.128014594  1.28707279e-05 -0.0975052416 1
 0.0677083358  0.12801522  1.3972025e-05 -0.0975048989 1
 0.0729166642  0.128031328  1.51117956e-05 -0.0975668877 1
 0.078125  0.128045529  1.62240685e-05 -0.0976210311 1
 0.0833333358  0.128052071  1.73140525e-05 -0.0976440012 1
 0.0885416642  0.12805286  1.84058808e-05 -0.0976435989 1
 0.09375  0.12805362  1.94903951e-05 -0.0976430029 1
 0.0989583358  0.128054455  2.0557356e-05 -0.0976424292 1
 0.104166664  0.128055379  2.16183107e-05 -0.0976418629 1
 0.109375  0.128056347  2.26729626e-05 -0.097641252 1
 0.114583336  0.128057286  2.37244676e-05 -0.0976405963 1
 0.119791664  0.12805818  2.47712687e-05 -0.0976399332 1
 0.125  0.128059044  2.57989213e-05 -0.0976392478 1
 0.130208328  0.128060207  2.68050899e-05 -0.0976384282 1
 0.135416672  0.128061384  2.77891395e-05 -0.0976377428 1
 0.140625  0.128062412  2.87553539e-05 -0.0976370126 1
 0.145833328  0.128063321  2.96967955e-05 -0.0976362228 1
 0.151041672  0.12806426  3.06099246e-05 -0.0976354331 1
 0.15625  0.128065184  3.15091711e-05 -0.0976346061 1
 0.161458328  0.128066078  3.23517088e-05 -0.0976336822 1
 0.166666672  0.128066912  3.31367955e-05 -0.0976327285 1
 0.171875  0.128067806  3.38819773e-05 -0.0976317227 1
 0.177083328  0.128068835  3.45778826e-05 -0.0976306722 1
 0.182291672  0.128069982  3.52014285e-05 -0.0976296142 1
 0.1875  0.12807107  3.57290264e-05 -0.0976287052 1
 0.192708328  0.128071636  3.61137681e-05 -0.097627528 1
 0.197916672  0.128072128  3.65239139e-05 -0.0976262242 1
 0.203125  0.128072798  3.70009948e-05 -0.097624898 1
 0.208333328  0.128073648  3.75430063e-05 -0.0976235718 1
 0.213541672  0.128074571  3.8128077e-05 -0.0976222605 1
 0.21875  0.128075436  3.87381297e-05 -0.097620897 1
 0.223958328  0.128076285  3.93550436e-05 -0.0976195037 1
 0.229166672  0.128077134  3.99879827e-05 -0.0976180136 1
 0.234375  0.128078043  4.06396357e-05 -0.0976165533 1
 0.239583328  0.128078967  4.13068628e-05 -0.0976150259 1
 0.244791672  0.128079876  4.19835596e-05 -0.097613357 1
 0.25  0.128080785  4.26635779e-05 -0.0976116955 1
 0.255208343  0.12808165  4.33652312e-05 -0.0976099968 1
 0.260416657  0.128082484  4.40796102e-05 -0.097608231 1
 0.265625  0.128083274  4.48032079e-05 -0.0976063982 1
 0.270833343  0.128084034  4.55238296e-05 -0.0976044908 1
 0.276041657  0.128084794  4.62292046e-05 -0.0976024866 1
 0.28125  0.128085598  4.6915633e-05 -0.0976004228 1
 0.286458343  0.128086463  4.75799752e-05 -0.0975984856 1
 0.291666657  0.128087223  4.82364121e-05 -0.0975962579 1
 0.296875  0.128087938  4.88724327e-05 -0.0975940078 1
 0.302083343  0.128084794  4.94543601e-05 -0.0975762233 1
 0.307291657  0.128058344  4.98677218e-05 -0.0974648893 1
 0.3125  0.127961755  4.98576483e-05 -0.0970727429 1
 0.317708343  0.128217712  5.17693807e-05 -0.0980918035 1
 0.322916657  0.128123045  5.16670589e-05 -0.0977071896 1
 0.328125  0.128092706  5.19029454e-05 -0.0975799486 1
 0.333333343  0.128093585  5.23117087e-05 -0.0975775123 1
 0.338541657  0.128094465  5.27041011e-05 -0.0975750238 1
 0.34375  0.128095344  5.29930439e-05 -0.0975722745 1
 0.348958343  0.128096357  5.31431178e-05 -0.0975695029 1
 0.354166657  0.128097326  5.31995174e-05 -0.0975666866 1
 0.359375  0.128098205  5.31376209e-05 -0.0975638032 1
 0.364583343  0.128099024  5.29608478e-05 -0.0975608751 1
 0.369791657  0.128099799  5.26812582e-05 -0.0975579098 1
 0.375  0.128100544  5.23001581e-05 -0.0975549072 1
 0.380208343  0.128101289  5.17570297e-05 -0.0975517929 1
 0.385416657  0.128102109  5.10722239e-05 -0.0975487977 1
 0.390625  0.128102913  5.02368966e-05 -0.0975457951 1
 0.395833343  0.128103644  4.92298896e-05 -0.0975427777 1
 0.401041657  0.128104314  4.80313756e-05 -0.0975397974 1
 0.40625  0.128105029  4.66365309e-05 -0.0975368544 1
 0.411458343  0.128105462  4.50801926e-05 -0.097533837 1
 0.416666657  0.128105611  4.34348476e-05 -0.0975307971 1
 0.421875  0.12810576  4.16615549e-05 -0.0975278392 1
 0.427083343  0.128106028  3.97449185e-05 -0.0975250006 1
 0.432291657  0.1281064  3.76828757e-05 -0.097522296 1
 0.4375  0.128106788  3.54764088e-05 -0.0975198597 1
 0.442708343  0.128107056  3.30971889e-05 -0.0975174457 1
 0.447916657  0.128107309  3.05822396e-05 -0.0975152105 1
 0.453125  0.128107548  2.79371943e-05 -0.0975131541 1
 0.458333343  0.128107786  2.516928e-05 -0.0975112692 1
 0.463541657  0.128107995  2.22871622e-05 -0.0975095779 1
 0.46875  0.128108174  1.930078e-05 -0.0975080803 1
 0.473958343  0.128108323  1.62238011e-05 -0.0975068286 1
 0.479166657  0.128108427  1.3073919e-05 -0.0975057483 1
 0.484375  0.128108531  9.86096347e-06 -0.0975049585 1
 0.489583343  0.128108591  6.59967873e-06 -0.0975044221 1
 0.494791657  0.128108576  3.6380593e-06 -0.0975040644 1
 0.5  0.128108561  1.98551879e-06 -0.0975039676 1
