# spanwise profile  label=P2  x=35  z=0.41  t=30  n=97
# y(m) U_x U_y U_z valid
 0.21875  0.138363332  1.70427429e-05 -0.119960576 1
 0.223958328  0.138362855  1.69906889e-05 -0.119959712 1
 0.229166672  0.138362408  1.69300565e-05 -0.119958796 1
 0.234375  0.13836199  1.68637362e-05 -0.119957998 1
 0.239583328  0.138361588  1.67897961e-05 -0.119957201 1
 0.244791672  0.138361141  1.67014568e-05 -0.119956329 1
 0.25  0.138360724  1.65870679e-05 -0.119955495 1
 0.255208343  0.138360351  1.64560461e-05 -0.119954683 1
 0.260416657  0.138359979  1.63221921e-05 -0.119953871 1
 0.265625  0.138359562  1.61850003e-05 -0.119953036 1
 0.270833343  0.138359085  1.60399359e-05 -0.11995215 1
 0.276041657  0.138358578  1.58815328e-05 -0.119951218 1
 0.28125  0.138358012  1.5706506e-05 -0.119950309 1
 0.286458343  0.138357505  1.55293274e-05 -0.119949661 1
 0.291666657  0.138356954  1.53639503e-05 -0.119948745 1
 0.296875  0.138356328  1.5209509e-05 -0.119947813 1
 0.302083343  0.138348475  1.50522092e-05 -0.119927347 1
 0.307291657  0.138297901  1.48604149e-05 -0.119789235 1
 0.3125  0.138119459  1.45797467e-05 -0.119297944 1
 0.317708343  0.138584256  1.48604831e-05 -0.120582364 1
 0.322916657  0.138409749  1.45763643e-05 -0.120100953 1
 0.328125  0.138352856  1.43775014e-05 -0.119943418 1
 0.333333343  0.138352871  1.42746067e-05 -0.119942911 1
 0.338541657  0.138352498  1.42489152e-05 -0.119942285 1
 0.34375  0.13835147  1.42255831e-05 -0.119941235 1
 0.348958343  0.1383508  1.40466555e-05 -0.119940259 1
 0.354166657  0.138350263  1.37893603e-05 -0.119939364 1
 0.359375  0.138349757  1.348757e-05 -0.119938545 1
 0.364583343  0.138349235  1.31616644e-05 -0.11993777 1
 0.369791657  0.138348714  1.2821929e-05 -0.119937018 1
 0.375  0.138348132  1.24719591e-05 -0.119936265 1
 0.380208343  0.138347551  1.21054336e-05 -0.119935445 1
 0.385416657  0.138347089  1.17180789e-05 -0.119934805 1
 0.390625  0.138346598  1.13033457e-05 -0.119934134 1
 0.395833343  0.138346061  1.08650811e-05 -0.119933464 1
 0.401041657  0.138345554  1.04100136e-05 -0.119932845 1
 0.40625  0.138345137  9.9402414e-06 -0.119932279 1
 0.411458343  0.138344705  9.44774638e-06 -0.119931743 1
 0.416666657  0.138344213  8.96285928e-06 -0.119931221 1
 0.421875  0.138343737  8.48506443e-06 -0.119930722 1
 0.427083343  0.138343289  8.00244197e-06 -0.119930223 1
 0.432291657  0.138342917  7.50125946e-06 -0.119929746 1
 0.4375  0.138342649  6.97556106e-06 -0.119929455 1
 0.442708343  0.138342276  6.43971771e-06 -0.119929038 1
 0.447916657  0.138341933  5.90354512e-06 -0.119928673 1
 0.453125  0.13834165  5.35878598e-06 -0.119928353 1
 0.458333343  0.138341397  4.80185417e-06 -0.119928055 1
 0.463541657  0.138341159  4.23259917e-06 -0.119927801 1
 0.46875  0.13834095  3.65307142e-06 -0.119927593 1
 0.473958343  0.138340726  3.07406776e-06 -0.119927406 1
 0.479166657  0.138340518  2.47471917e-06 -0.119927175 1
 0.484375  0.138340414  1.85467889e-06 -0.119927086 1
 0.489583343  0.138340339  1.22806716e-06 -0.119927056 1
 0.494791657  0.138340265  6.69657311e-07 -0.119927011 1
 0.5  0.13834022  3.61042567e-07 -0.119927041 1
