# spanwise profile label=P3 x=39 z=0.553803 t=34.8 n=97
# y(m) U_x U_y U_z alpha valid
 0 -0.316173792 -0.00802064128  0.0944903418  0.999371 1
 0.00520833349 -0.316173792 -0.00802064128  0.0944903418  0.999371 1
 0.010416667 -0.337736756 -0.0204651933  0.0763775483  0.999881 1
 0.015625 -0.334264398 -0.0271614045  0.0660888031  0.999095 1
 0.020833334 -0.333166778 -0.026555825  0.0600358509  0.995372 1
 0.026041666 -0.339384437 -0.0194608327  0.0603137463  0.992955 1
 0.03125 -0.351678312 -0.012219795  0.0610470288  0.992683 1
 0.0364583321 -0.351678312 -0.012219795  0.0610470288  0.992683 1
 0.0416666679 -0.36446324 -0.0145817669  0.0589443408  0.99744 1
 0.046875 -0.363708287 -0.0185846183  0.0618158318  0.99987 1
 0.0520833321 -0.34659797 -0.0173279792  0.0686027035  0.999936 1
 0.0572916679 -0.320189804 -0.0107452674  0.0633418933  0.999926 1
 0.0625 -0.292814165  0.00140774238  0.0456592143  0.999945 1
 0.0677083358 -0.292814165  0.00140774238  0.0456592143  0.999945 1
 0.0729166642 -0.274430066  0.00829920545  0.0309149064  0.999996 1
 0.078125 -0.267737538  0.00973914377  0.0226844829  1 1
 0.0833333358 -0.265827715  0.0125694834  0.0204273332  0.99998 1
 0.0885416642 -0.26571843  0.0141557083  0.0249130689  0.999986 1
 0.09375 -0.266313553  0.0133993216  0.0303881615  0.999995 1
 0.0989583358 -0.266313553  0.0133993216  0.0303881615  0.999995 1
 0.104166664 -0.268480003  0.00983139407  0.0331551842  0.999999 1
 0.109375 -0.273520887  0.00379888155  0.03423227  1 1
 0.114583336 -0.276800305 -0.00451989705  0.0433086231  0.999994 1
 0.119791664 -0.279118448 -0.0198903363  0.0601277202  0.999924 1
 0.125 -0.274380714 -0.0381223373  0.0803962201  0.999859 1
 0.130208328 -0.274380714 -0.0381223373  0.0803962201  0.999859 1
 0.135416672 -0.26003775 -0.0533373319  0.0902303234  0.999905 1
 0.140625 -0.2455571 -0.0595683232  0.0836497992  0.999929 1
 0.145833328 -0.240014374 -0.0594236739  0.0723019838  0.999982 1
 0.151041672 -0.246937141 -0.0563755073  0.0683952644  0.999996 1
 0.15625 -0.246937141 -0.0563755073  0.0683952644  0.999996 1
 0.161458328 -0.262299955 -0.059228465  0.0682364106  0.999996 1
 0.166666672 -0.277879775 -0.0627129227  0.0698276013  0.999995 1
 0.171875 -0.293188632 -0.0620407537  0.0754126012  0.999981 1
 0.177083328 -0.310262412 -0.0589018129  0.0818077102  0.999971 1
 0.182291672 -0.326028138 -0.0523520298  0.0864844173  0.999989 1
 0.1875 -0.326028138 -0.0523520298  0.0864844173  0.999989 1
 0.192708328 -0.338028371 -0.0414675735  0.0888921171  0.999993 1
 0.197916672 -0.344930559 -0.0286186226  0.0893320367  0.999999 1
 0.203125 -0.346970886 -0.0160266161  0.0883851945  0.999999 1
 0.208333328 -0.345568925 -0.00550049776  0.0857531503  1 1
 0.213541672 -0.341418713  0.0030912878  0.0816118419  0.999993 1
 0.21875 -0.341418713  0.0030912878  0.0816118419  0.999993 1
 0.223958328 -0.33540538  0.0102670016  0.0771679133  0.999908 1
 0.229166672 -0.328714967  0.016704917  0.0735886693  0.999583 1
 0.234375 -0.323352486  0.0230245311  0.0716754869  0.998894 1
 0.239583328 -0.320707262  0.0297083408  0.0725104809  0.997033 1
 0.244791672 -0.320295513  0.0367480069  0.0749672428  0.992594 1
 0.25 -0.320295513  0.0367480069  0.0749672428  0.992594 1
 0.255208343 -0.32097134  0.0437566526  0.0767619237  0.991999 1
 0.260416657 -0.322241724  0.0503824502  0.0769540071  0.99202 1
 0.265625 -0.324472874  0.0559884682  0.0763731748  0.995014 1
 0.270833343 -0.327587187  0.0596183538  0.0771637186  0.998973 1
 0.276041657 -0.330144346  0.0593728833  0.081033349  0.999802 1
 0.28125 -0.330144346  0.0593728833  0.081033349  0.999802 1
 0.286458343 -0.331356615  0.0524804629  0.0869989246  0.9999 1
 0.291666657 -0.335793942  0.0375020839  0.0899366364  0.999913 1
 0.296875 -0.350990474  0.0210595597  0.0889836326  0.99984 1
 0.302083343 -0.368181497  0.0110874176  0.0904329494  0.999593 1
 0.307291657 -0.375549346  0.00791965611  0.0922403559  0.999083 1
 0.3125 -0.375549346  0.00791965611  0.0922403559  0.999083 1
 0.317708343 -0.375757426  0.00869019609  0.0880639851  0.999828 1
 0.322916657 -0.37152642  0.0105612725  0.0890913978  0.999908 1
 0.328125 -0.369653612  0.00570477312  0.0913314372  0.999976 1
 0.333333343 -0.36959812 -0.000775230408  0.0922884569  0.999991 1
 0.338541657 -0.367593586 -0.00222742232  0.0946562886  1 1
 0.34375 -0.367593586 -0.00222742232  0.0946562886  1 1
 0.348958343 -0.363969356 -0.00191999553  0.0984215736  1 1
 0.354166657 -0.361004084  9.78552853e-05  0.101921633  1 1
 0.359375 -0.359143078  0.00435768953  0.10510923  1 1
 0.364583343 -0.357156873  0.0103180874  0.107910916  1 1
 0.369791657 -0.353107899  0.0166886132  0.110507704  1 1
 0.375 -0.353107899  0.0166886132  0.110507704  1 1
 0.380208343 -0.346750975  0.0225690193  0.114306539  1 1
 0.385416657 -0.338198721  0.0274176598  0.119677581  1 1
 0.390625 -0.327772766  0.0301578175  0.124954119  1 1
 0.395833343 -0.316726327  0.0297033805  0.12849842  0.999973 1
 0.401041657 -0.309800684  0.0246031042  0.12822032  0.999993 1
 0.40625 -0.309800684  0.0246031042  0.12822032  0.999993 1
 0.411458343 -0.324530303  0.0153886015  0.120848037  0.999984 1
 0.416666657 -0.357137233  0.0128684733  0.116843954  0.999988 1
 0.421875 -0.362713099  0.0108027374  0.124470897  0.999987 1
 0.427083343 -0.336969465  0.0027834652  0.128143251  0.999851 1
 0.432291657 -0.305250764 -0.00632040156  0.127119362  0.999449 1
 0.4375 -0.305250764 -0.00632040156  0.127119362  0.999449 1
 0.442708343 -0.297148764 -0.0120347049  0.101653397  0.99946 1
 0.447916657 -0.298751295  0.0015015892  0.0376934595  0.998767 1
 0.453125 -0.301623315  0.0159885306 -0.00996890012  0.99886 1
 0.458333343 -0.298295975  0.0255453829 -0.0279735904  0.9996 1
 0.463541657 -0.288796246  0.0308439992 -0.0218033735  0.999979 1
